MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Month,Humidity,Pressure,Cloud,RainToday_Yes,RainTomorrow_Yes
15.4,26.0,0.0,4.4,12.0,48.0,2,47.5,1014.4,2.5,0,0
13.5,27.3,0.0,8.4,13.0,31.0,2,39.5,1018.8499999999999,0.5,0,0
15.5,30.0,0.0,9.0,12.8,33.0,2,38.5,1015.0999999999999,3.0,0,0
17.7,34.5,0.0,8.6,13.1,39.0,2,31.5,1011.2,0.5,0,0
18.8,35.2,0.0,12.4,13.0,41.0,2,34.0,1011.65,1.0,0,0
19.8,36.6,0.0,12.6,11.7,37.0,2,34.0,1013.1500000000001,4.5,0,0
23.7,40.1,0.0,9.2,12.6,35.0,2,34.5,1010.35,2.0,0,0
20.4,28.6,0.0,9.4,8.2,33.0,2,58.0,1011.3,4.0,0,0
22.2,28.9,0.0,7.6,6.9,31.0,2,63.0,1013.7,7.0,0,0
18.0,30.6,0.0,6.6,11.8,35.0,2,56.0,1014.95,1.5,0,0
19.0,30.7,0.0,7.8,12.1,31.0,2,53.0,1014.75,4.5,0,0
17.9,31.9,0.0,7.8,10.2,37.0,2,53.5,1010.75,6.0,0,0
19.5,29.7,0.0,7.4,12.5,39.0,2,53.5,1009.4,2.0,0,0
19.1,28.9,0.0,8.6,12.2,43.0,2,57.0,1012.5999999999999,3.5,0,0
21.1,31.4,0.0,9.0,6.6,41.0,2,55.0,1014.1,6.5,0,0
20.0,34.1,0.0,8.8,12.2,37.0,2,42.0,1015.1,1.0,0,0
19.6,37.0,0.0,9.6,12.3,41.0,2,41.5,1013.2,4.5,0,0
23.7,36.5,0.0,9.6,12.3,31.0,2,43.0,1010.2,0.5,0,0
20.0,36.1,0.0,9.4,12.4,30.0,2,41.5,1007.4000000000001,0.5,0,0
22.6,29.1,0.0,9.8,9.5,31.0,2,65.0,1008.0,3.5,0,0
20.8,27.4,0.0,8.2,11.7,35.0,2,47.5,1011.0,2.5,0,0
15.0,25.1,0.0,8.4,9.8,43.0,2,52.0,1009.8,6.0,0,0
12.1,26.0,0.4,6.6,12.2,43.0,2,46.5,1013.15,2.0,0,0
15.9,29.2,0.0,8.6,12.2,46.0,2,48.0,1013.45,0.0,0,0
17.8,27.9,0.0,8.4,11.4,37.0,2,51.5,1012.15,2.5,0,0
18.3,30.0,0.0,10.4,11.9,46.0,2,44.0,1016.1500000000001,0.5,0,0
16.3,30.4,0.0,11.0,11.7,43.0,3,34.5,1017.05,0.5,0,0
15.6,30.9,0.0,11.0,10.4,33.0,3,34.5,1013.45,3.5,0,0
16.3,32.7,0.0,9.2,11.3,33.0,3,25.5,1010.9,4.0,0,0
14.2,36.3,0.0,10.2,11.6,33.0,3,21.5,1010.8,1.0,0,0
14.8,38.0,0.0,9.2,11.7,30.0,3,21.5,1012.95,1.0,0,0
16.7,38.9,0.0,11.6,10.6,41.0,3,15.0,1011.1500000000001,0.5,0,0
15.6,29.4,0.0,9.6,12.0,44.0,3,57.0,1012.8,0.5,0,0
18.0,33.5,0.0,9.0,11.5,30.0,3,43.5,1014.1,0.0,0,0
17.8,38.9,0.0,8.8,11.6,33.0,3,35.0,1011.5999999999999,0.0,0,0
17.4,39.5,0.0,8.0,11.3,33.0,3,21.0,1009.5999999999999,1.0,0,0
20.2,41.1,0.0,11.6,11.3,31.0,3,27.0,1009.1500000000001,1.0,0,0
15.8,40.6,0.0,9.2,11.3,31.0,3,28.0,1006.55,2.0,0,0
20.7,31.2,0.0,9.4,11.3,35.0,3,44.5,1009.55,1.0,0,0
16.3,29.2,0.0,10.4,11.2,37.0,3,39.5,1011.1,1.0,0,0
16.1,28.9,0.0,8.0,11.1,37.0,3,37.5,1014.05,0.5,0,0
14.7,30.4,0.0,9.8,11.3,31.0,3,34.5,1013.7,0.0,0,0
15.6,33.3,0.0,8.0,11.2,48.0,3,24.0,1007.45,0.0,0,0
16.7,34.2,0.0,10.6,11.1,35.0,3,26.0,1002.75,1.0,0,0
16.4,29.3,0.0,8.0,11.0,44.0,3,56.5,1006.05,0.5,0,0
14.4,27.5,0.0,8.6,11.1,35.0,3,44.5,1016.3,1.0,0,0
15.9,26.4,0.0,8.2,11.1,33.0,3,43.0,1018.8,1.5,0,0
14.4,26.2,0.0,6.8,10.6,39.0,3,40.0,1020.5,1.0,0,0
15.7,27.4,0.0,8.8,11.1,39.0,3,39.5,1020.6,1.0,0,0
16.7,29.2,0.0,8.4,7.2,33.0,3,40.0,1014.95,4.5,0,0
16.3,27.3,0.0,6.6,2.7,30.0,3,60.5,1013.55,6.0,0,0
15.8,26.6,0.0,4.0,10.8,35.0,3,50.0,1015.0999999999999,1.0,0,0
13.2,27.4,0.0,5.4,10.8,35.0,3,55.5,1017.05,0.0,0,0
16.9,29.6,0.0,5.8,11.0,48.0,3,53.5,1018.6,1.0,0,0
17.3,33.1,0.0,8.2,10.4,43.0,3,52.5,1012.8,1.0,0,0
17.6,22.8,0.2,8.0,8.0,43.0,3,44.0,1017.7,4.0,0,0
9.0,24.0,0.0,6.6,9.3,31.0,3,48.5,1017.3,6.0,0,0
13.0,24.4,0.0,4.0,5.0,41.0,4,67.0,1013.3,6.5,0,0
19.2,25.5,0.6,3.8,4.1,46.0,4,64.0,1014.45,7.5,0,1
19.5,26.5,4.6,4.6,6.8,37.0,4,67.5,1016.25,6.0,1,0
20.9,25.6,0.0,5.4,7.0,39.0,4,60.5,1015.65,6.0,0,1
10.8,23.6,0.0,7.8,9.9,37.0,4,43.0,1025.75,4.0,0,0
11.5,29.9,0.0,6.2,9.8,44.0,4,35.5,1019.15,2.5,0,0
16.0,29.8,0.0,6.4,10.3,28.0,4,52.0,1017.25,3.0,0,0
13.7,27.5,0.0,4.4,7.8,20.0,4,79.0,1020.65,7.5,0,0
14.5,35.4,0.0,3.6,10.4,31.0,4,33.0,1021.5,4.0,0,0
16.5,31.9,0.0,7.4,9.6,26.0,4,23.5,1020.7,7.0,0,0
13.1,30.8,0.0,6.0,5.3,22.0,4,37.5,1020.4000000000001,7.0,0,0
16.6,25.4,0.0,3.0,9.2,33.0,4,67.0,1019.05,4.0,0,0
11.8,26.0,0.0,5.6,10.4,31.0,4,60.5,1019.4,1.0,0,0
11.3,26.5,0.0,4.4,10.2,24.0,4,53.5,1017.9,1.0,0,0
12.9,26.1,0.0,5.8,10.2,24.0,4,57.0,1016.1500000000001,1.5,0,0
12.6,26.4,0.0,3.0,9.8,30.0,4,64.0,1014.35,4.0,0,0
11.7,25.0,0.0,4.0,6.8,41.0,4,70.0,1012.8,4.5,0,1
13.0,23.0,4.2,4.4,6.8,19.0,4,62.5,1016.65,7.0,1,0
11.5,22.3,0.0,1.4,8.8,37.0,4,54.5,1017.1,2.0,0,0
9.2,21.9,0.0,5.2,6.2,28.0,4,62.0,1018.5999999999999,7.0,0,0
11.0,22.2,0.2,2.4,9.5,28.0,4,63.5,1018.5999999999999,4.5,0,0
11.3,23.1,0.0,5.0,10.5,26.0,4,49.0,1022.15,0.5,0,0
12.2,26.4,0.0,6.2,8.7,37.0,4,38.0,1021.0,7.5,0,0
15.6,29.5,0.0,4.6,6.7,30.0,4,34.5,1020.15,5.5,0,0
10.9,32.0,0.0,3.8,9.4,22.0,4,28.5,1019.4,3.0,0,0
17.6,29.5,0.0,6.4,2.1,19.0,4,29.0,1017.35,8.0,0,0
20.1,25.5,0.0,7.4,0.0,31.0,4,42.0,1011.55,8.0,0,1
17.7,23.8,40.8,2.2,8.7,39.0,4,80.5,1010.3,5.0,1,1
17.0,23.1,6.2,2.4,9.4,31.0,4,65.0,1017.3,2.5,1,0
12.0,22.8,0.0,3.0,9.9,33.0,5,54.0,1024.35,2.0,0,0
10.7,27.3,0.0,4.8,9.5,35.0,5,44.0,1020.45,4.0,0,0
18.9,26.3,0.0,4.8,8.4,35.0,5,56.0,1014.5,2.0,0,1
18.6,20.6,6.4,3.4,0.0,17.0,5,94.0,1015.25,8.0,1,1
16.9,22.5,11.2,1.6,4.3,22.0,5,74.0,1007.6,5.0,1,1
14.8,20.5,10.4,2.2,6.0,33.0,5,75.5,1012.1500000000001,5.0,1,1
13.5,21.9,3.4,3.0,6.1,52.0,5,67.5,1008.55,6.0,1,1
16.6,21.8,4.6,5.0,6.5,46.0,5,48.5,1013.75,2.5,1,0
11.9,19.6,0.6,2.6,3.9,19.0,5,83.0,1020.8,7.0,0,1
13.6,21.7,11.6,0.8,5.0,20.0,5,72.0,1023.4000000000001,7.0,1,0
9.7,24.0,0.0,2.2,9.6,19.0,5,58.0,1023.1500000000001,2.5,0,0
11.5,26.3,0.0,3.2,9.4,33.0,5,44.5,1017.3,0.5,0,0
11.4,22.9,0.0,4.0,6.3,30.0,5,70.5,1015.9,6.0,0,0
11.3,21.8,0.0,2.0,5.9,31.0,5,78.0,1018.95,5.5,0,0
11.3,20.3,0.6,1.0,4.6,22.0,5,81.0,1020.85,5.0,0,0
8.3,21.7,0.2,1.6,9.5,19.0,5,64.0,1019.45,1.0,0,0
7.4,21.4,0.0,2.0,5.1,15.0,5,66.0,1019.2,6.5,0,0
9.4,23.8,0.0,2.0,9.4,20.0,5,60.0,1023.0999999999999,2.0,0,0
8.1,25.2,0.0,2.2,9.4,24.0,5,48.5,1023.6,0.5,0,0
9.2,26.5,0.0,3.2,9.3,24.0,5,48.5,1021.8,3.0,0,0
8.6,25.4,0.0,3.2,9.3,22.0,5,53.0,1023.4000000000001,0.0,0,0
7.3,21.3,0.0,3.0,9.4,35.0,5,67.0,1026.1999999999998,0.5,0,0
9.6,21.1,0.0,2.4,9.4,31.0,5,49.5,1032.85,0.0,0,0
5.6,22.0,0.0,3.2,9.3,24.0,5,45.5,1032.15,0.5,0,0
1.3,21.9,0.0,3.4,8.2,20.0,5,46.5,1030.6,7.0,0,0
3.5,23.5,0.0,1.0,9.0,17.0,5,42.5,1029.0500000000002,4.0,0,0
6.2,24.5,0.0,2.8,9.3,20.0,5,51.5,1027.85,2.0,0,0
10.5,23.3,0.0,2.8,9.4,28.0,5,54.5,1026.5,1.0,0,0
5.1,24.4,0.0,3.0,9.4,30.0,5,42.5,1024.05,0.0,0,0
9.4,25.8,0.0,3.0,9.2,35.0,5,36.0,1020.0,1.0,0,0
9.7,25.5,0.0,3.2,5.1,35.0,5,48.5,1016.8499999999999,4.0,0,1
11.6,19.6,7.6,4.2,2.8,22.0,6,82.5,1019.25,6.0,1,0
7.4,20.6,0.0,1.2,8.2,17.0,6,75.0,1019.1,3.5,0,0
12.5,24.2,0.0,2.8,4.6,37.0,6,29.0,1017.6500000000001,6.5,0,0
15.7,22.9,0.0,4.0,0.9,35.0,6,43.0,1018.0999999999999,7.0,0,0
15.4,23.2,0.0,4.0,6.0,41.0,6,41.5,1017.4,5.0,0,0
14.5,17.4,0.0,5.0,0.0,41.0,6,73.5,1010.95,8.0,0,1
12.8,20.4,13.4,1.4,3.3,37.0,6,78.5,1009.2,5.0,1,1
11.6,21.0,15.8,1.2,5.9,17.0,6,88.5,1017.3,3.5,1,0
11.1,19.2,0.6,0.6,2.0,24.0,6,74.0,1016.75,7.0,0,1
15.3,21.5,4.4,2.4,1.4,70.0,6,77.5,997.75,7.5,1,1
16.3,20.8,5.0,0.2,2.2,57.0,6,63.5,1003.3,5.0,1,1
11.0,19.8,16.6,2.8,2.7,69.0,6,75.5,1006.8499999999999,6.5,1,1
13.0,16.9,21.8,3.8,4.9,57.0,6,58.0,1011.75,5.0,1,0
9.5,18.2,0.4,1.2,4.3,33.0,6,83.5,1011.5,6.0,0,1
7.2,18.9,9.6,2.6,6.8,22.0,6,81.0,1019.65,3.5,1,1
11.1,18.2,3.0,0.2,0.5,19.0,6,92.5,1023.2,8.0,1,1
12.9,21.5,3.6,0.6,4.1,19.0,6,69.0,1024.9,5.5,1,0
6.8,23.6,0.0,1.2,9.1,31.0,6,55.5,1020.6500000000001,0.0,0,1
12.2,21.1,8.4,2.2,3.8,46.0,6,84.5,1011.1,5.0,1,1
7.8,15.9,8.8,2.6,4.0,46.0,6,81.0,1016.5999999999999,6.5,1,1
2.7,16.1,11.4,0.4,8.8,19.0,6,69.5,1028.45,2.0,1,0
1.8,17.1,0.0,1.2,8.6,15.0,6,68.0,1032.4,2.0,0,0
2.2,17.6,0.0,1.4,6.8,24.0,6,67.5,1031.35,7.0,0,0
8.5,18.9,0.0,1.6,6.3,31.0,6,61.5,1028.5500000000002,6.5,0,0
7.1,15.3,0.0,2.4,0.0,35.0,6,54.0,1024.7,8.0,0,0
11.8,20.8,0.0,2.4,1.5,39.0,6,48.5,1015.2,7.0,0,1
11.2,19.8,9.0,1.0,5.0,41.0,6,82.5,1017.75,5.0,1,1
12.3,19.3,1.2,3.2,4.8,39.0,6,63.0,1022.3,4.5,1,0
7.9,17.4,0.2,1.4,2.4,17.0,6,71.5,1025.15,7.0,0,0
5.4,20.2,0.0,1.0,9.1,20.0,6,67.5,1026.4,1.0,0,0
4.7,21.6,0.0,2.0,8.8,20.0,7,60.5,1027.65,1.0,0,0
4.3,21.0,0.0,1.6,9.3,20.0,7,58.5,1026.75,1.0,0,0
3.2,20.5,0.0,2.6,9.3,24.0,7,56.0,1024.95,0.0,0,0
2.5,22.2,0.0,2.2,9.3,24.0,7,41.5,1023.2,0.0,0,0
2.6,22.8,0.0,2.6,8.7,30.0,7,38.5,1022.05,5.0,0,0
4.9,22.6,0.0,2.4,7.1,31.0,7,51.0,1019.7,5.0,0,1
10.9,20.3,9.0,2.6,7.6,24.0,7,79.0,1016.75,3.5,1,0
7.8,16.0,0.2,1.6,8.8,31.0,7,60.5,1020.1,4.0,0,0
4.3,15.0,0.0,2.0,4.6,35.0,7,58.5,1020.25,7.0,0,1
8.2,15.7,6.4,2.8,2.7,37.0,7,84.0,1004.45,7.0,1,1
7.0,17.3,3.2,2.4,6.4,30.0,7,72.0,1015.85,3.0,1,0
3.7,15.7,0.0,0.0,7.8,30.0,7,68.0,1026.7,1.5,0,0
3.2,17.7,0.0,1.8,8.7,28.0,7,75.0,1026.3,3.0,0,0
3.1,18.8,0.0,2.2,8.7,20.0,7,72.5,1026.15,4.5,0,0
8.8,20.2,0.0,1.2,3.3,24.0,7,71.0,1024.05,6.0,0,1
10.8,17.3,3.6,1.2,2.4,30.0,7,85.0,1020.65,4.5,1,1
5.0,16.6,5.0,2.8,7.2,28.0,7,72.5,1026.65,4.5,1,0
2.2,16.5,0.0,0.8,9.2,22.0,7,59.5,1029.4,0.5,0,0
1.2,18.7,0.0,0.8,9.4,17.0,7,55.5,1026.85,0.5,0,0
1.8,21.8,0.0,2.0,9.4,13.0,7,55.5,1027.15,0.0,0,0
4.3,23.6,0.0,2.0,9.3,22.0,7,42.5,1024.85,0.5,0,0
12.4,23.4,0.0,3.2,5.5,19.0,7,44.5,1017.55,6.0,0,0
6.9,20.5,0.0,1.8,4.6,41.0,7,74.5,1017.1,5.0,0,0
5.0,14.8,0.4,1.4,9.4,28.0,7,59.5,1026.25,1.0,0,0
0.4,15.9,0.0,2.2,5.5,24.0,7,69.5,1031.15,3.0,0,0
1.6,19.3,0.0,1.6,7.8,20.0,7,66.5,1030.65,2.0,0,0
2.5,19.3,0.0,1.8,9.4,19.0,7,56.5,1029.25,1.0,0,0
3.1,20.7,0.0,1.8,9.5,24.0,7,49.5,1028.95,0.5,0,0
3.7,20.8,0.0,2.8,9.4,37.0,7,46.0,1027.8,3.0,0,0
7.7,23.8,0.0,3.4,9.4,41.0,7,32.5,1021.8,3.0,0,1
12.2,19.5,6.8,4.4,0.2,39.0,7,87.5,1013.65,7.0,1,1
8.5,16.8,11.2,3.4,5.4,28.0,8,77.5,1017.4,3.0,1,1
7.6,18.4,7.8,3.8,7.5,35.0,8,74.5,1019.6500000000001,4.5,1,1
11.2,19.3,9.8,1.4,8.4,35.0,8,78.0,1019.4000000000001,4.0,1,1
11.0,19.7,1.8,2.6,6.9,35.0,8,75.0,1019.5,3.5,1,0
8.9,19.7,1.0,1.8,5.7,31.0,8,66.5,1021.75,4.5,0,0
12.4,21.7,0.6,2.6,5.2,48.0,8,74.0,1014.05,5.0,0,1
12.7,17.9,9.6,2.0,7.8,44.0,8,56.0,1017.4,4.0,1,1
6.0,18.2,4.2,3.2,8.8,17.0,8,65.5,1025.7,2.0,1,0
2.9,20.2,0.0,1.8,9.9,24.0,8,51.5,1026.35,1.0,0,0
4.7,23.4,0.0,2.2,9.8,20.0,8,42.5,1022.95,0.5,0,0
7.5,24.5,0.0,3.0,8.4,19.0,8,59.0,1019.35,7.5,0,0
13.5,18.8,0.2,1.8,0.0,46.0,8,92.5,1012.8,7.0,0,1
7.1,16.0,19.2,2.6,9.8,44.0,8,53.0,1023.0,2.0,1,0
9.4,19.1,0.6,2.6,6.4,30.0,8,72.5,1022.75,3.5,0,1
10.4,18.0,1.4,3.4,6.4,26.0,8,64.0,1025.9499999999998,5.0,1,0
3.6,18.9,0.0,1.4,10.0,24.0,8,63.0,1025.6,2.5,0,0
10.0,20.0,0.0,3.2,5.8,28.0,8,57.5,1021.5,4.5,0,0
6.4,24.1,0.0,2.2,10.4,19.0,8,45.5,1021.0,0.0,0,0
5.4,20.9,0.0,2.6,6.3,26.0,8,58.0,1018.7,7.5,0,0
11.5,23.8,0.0,2.0,9.3,20.0,8,67.5,1014.7,4.5,0,1
15.3,20.4,2.8,2.8,5.5,52.0,8,87.0,1004.5,7.0,1,1
13.3,16.4,7.6,3.2,8.1,48.0,8,61.0,1017.05,6.5,1,0
4.7,18.8,0.0,3.0,7.3,22.0,8,67.5,1022.2,5.0,0,0
9.4,21.0,0.0,1.8,6.3,19.0,8,58.0,1021.8,7.0,0,0
6.8,23.4,0.0,2.8,10.5,26.0,8,54.0,1022.05,0.5,0,0
5.8,20.3,0.0,2.8,10.8,31.0,8,66.0,1017.55,1.5,0,0
8.0,19.5,0.0,3.8,2.7,20.0,8,72.0,1016.7,6.0,0,1
10.6,19.4,6.6,2.6,7.0,43.0,8,71.0,1016.6,6.0,1,1
9.0,20.5,2.8,2.0,9.6,24.0,8,69.5,1022.3,3.0,1,0
6.0,22.9,0.0,2.4,10.5,26.0,8,54.0,1021.65,0.5,0,0
8.0,21.7,0.0,2.8,5.4,35.0,8,60.5,1012.95,3.5,0,1
12.0,20.5,1.2,2.8,10.1,30.0,9,52.0,1018.85,4.5,1,0
7.3,20.8,0.0,3.0,8.3,28.0,9,67.0,1016.3499999999999,5.0,0,0
10.4,20.8,0.2,2.2,0.9,61.0,9,88.0,1004.2,7.5,0,1
8.2,15.9,28.2,3.8,4.1,63.0,9,61.0,1008.35,7.0,1,1
9.5,18.8,5.0,2.6,4.8,39.0,9,70.5,1018.9,7.0,1,1
5.4,17.5,2.0,2.0,9.9,35.0,9,55.0,1025.5,3.0,1,0
6.0,19.5,0.0,2.2,10.6,35.0,9,53.0,1028.0,0.5,0,0
11.2,25.6,0.0,5.0,10.8,39.0,9,37.0,1022.4,0.0,0,0
8.8,29.3,0.0,4.8,10.0,41.0,9,31.0,1016.3,3.0,0,0
15.6,23.2,0.0,4.6,8.9,28.0,9,71.5,1014.0,4.5,0,0
15.5,20.6,0.0,2.6,9.2,41.0,9,62.5,1018.0,6.5,0,0
7.8,19.6,0.2,4.8,10.9,33.0,9,49.5,1028.8000000000002,3.5,0,0
5.4,22.0,0.0,4.2,11.0,31.0,9,46.5,1027.8000000000002,0.5,0,0
7.7,25.6,0.0,4.4,10.9,26.0,9,41.5,1019.95,1.0,0,0
7.5,25.9,0.0,4.4,11.0,33.0,9,43.0,1018.3,0.0,0,0
11.6,28.6,0.0,6.8,10.9,41.0,9,42.0,1017.6,0.5,0,0
15.0,25.2,0.0,8.0,10.7,48.0,9,55.0,1007.9,1.0,0,1
15.4,21.9,10.8,5.2,7.6,41.0,9,74.5,1007.0999999999999,6.0,1,0
12.8,22.6,0.0,2.2,8.3,28.0,9,57.5,1010.85,2.5,0,1
15.0,21.0,2.6,4.4,8.0,39.0,9,67.5,1013.9,3.5,1,1
13.0,21.4,1.2,4.2,3.1,65.0,9,78.5,1008.75,6.0,1,1
11.7,17.7,11.8,3.4,8.5,44.0,9,57.5,1020.85,4.5,1,0
4.7,20.2,0.2,4.4,11.1,30.0,9,50.0,1021.6,1.0,0,0
5.7,19.8,0.0,4.4,9.8,30.0,9,60.0,1011.6,3.5,0,1
13.4,20.5,6.0,3.8,7.8,46.0,9,73.5,1006.65,6.5,1,1
12.4,19.2,4.0,3.6,6.4,52.0,9,69.5,1007.85,7.0,1,1
10.7,14.9,12.0,6.8,5.2,61.0,9,59.5,1012.05,7.0,1,1
3.8,17.1,5.4,1.2,10.2,28.0,9,54.5,1023.05,2.5,1,0
3.9,20.7,0.0,5.0,11.6,30.0,9,49.0,1022.85,1.5,0,0
6.5,28.5,0.0,5.0,11.4,33.0,9,33.5,1020.4,0.0,0,0
10.5,34.3,0.0,5.6,11.4,41.0,10,16.5,1015.05,0.0,0,0
15.0,23.9,0.0,7.0,8.6,54.0,10,61.5,1011.5,6.0,0,1
15.2,20.1,3.8,3.6,7.8,41.0,10,58.0,1016.3,4.0,1,0
10.7,19.2,0.4,5.4,6.2,31.0,10,64.5,1018.7,7.0,0,0
8.5,23.0,0.0,4.2,11.8,30.0,10,41.5,1021.95,0.5,0,0
11.2,27.7,0.0,5.2,11.8,35.0,10,40.0,1014.4,0.5,0,0
10.6,21.8,0.0,5.8,6.5,33.0,10,64.5,1017.85,5.5,0,0
8.9,21.8,0.0,3.0,10.4,35.0,10,56.5,1023.1999999999999,1.5,0,0
13.3,25.3,0.0,6.2,11.8,37.0,10,51.0,1023.8,1.0,0,0
11.9,27.2,0.0,7.6,11.8,46.0,10,32.5,1023.7,1.0,0,0
16.4,30.2,0.0,7.6,9.2,48.0,10,19.5,1018.05,3.5,0,0
13.4,26.0,0.0,6.6,10.1,48.0,10,64.0,1014.0,4.0,0,0
18.4,23.2,0.0,7.8,6.1,44.0,10,73.0,1012.05,7.0,0,1
15.8,22.0,4.4,3.2,4.2,37.0,10,63.0,1017.3499999999999,7.5,1,1
12.7,21.4,2.2,3.6,8.9,31.0,10,65.0,1021.65,6.0,1,0
8.8,23.3,0.0,4.0,11.2,33.0,10,59.5,1020.05,4.0,0,0
13.5,22.5,0.0,4.8,10.7,31.0,10,57.0,1015.0,2.5,0,0
9.2,23.4,0.0,6.0,11.6,24.0,10,54.5,1016.8,1.5,0,0
10.2,23.3,0.0,5.2,11.7,30.0,10,60.0,1018.3499999999999,4.5,0,0
10.8,29.0,0.0,4.6,12.1,28.0,10,48.0,1017.55,2.0,0,0
12.1,29.3,0.0,7.0,11.3,37.0,10,46.5,1010.95,1.5,0,1
15.6,21.2,3.8,6.0,3.8,35.0,10,74.0,1013.45,7.5,1,0
10.1,21.1,1.0,4.8,11.8,37.0,10,51.0,1020.85,1.5,0,0
12.1,24.5,0.0,5.6,12.4,31.0,10,44.5,1024.05,5.0,0,0
12.5,25.9,0.0,7.4,12.7,39.0,10,34.5,1023.2,0.0,0,0
11.9,28.4,0.0,8.2,12.6,37.0,10,33.5,1020.75,0.0,0,0
13.7,33.6,0.0,8.4,12.8,33.0,10,18.5,1015.45,0.0,0,0
12.1,36.2,0.0,8.4,10.8,41.0,10,24.0,1008.8,4.0,0,0
14.5,23.4,0.0,5.4,10.8,30.0,10,66.5,1009.45,4.0,0,0
13.0,22.4,0.0,5.0,7.4,37.0,10,49.0,1014.15,5.5,0,0
14.2,21.4,0.0,7.0,2.0,41.0,10,54.5,1016.6,6.0,0,0
14.4,22.4,0.0,5.0,7.1,39.0,11,61.5,1013.6,5.5,0,0
13.3,23.3,0.0,4.0,11.0,35.0,11,56.5,1011.8,5.5,0,0
12.3,22.8,0.0,6.6,4.7,37.0,11,75.5,1007.9000000000001,7.5,0,1
13.1,19.0,26.0,3.4,7.0,54.0,11,47.5,1003.5,4.5,1,1
10.6,19.9,11.2,5.0,9.6,43.0,11,58.5,1012.45,5.0,1,0
13.6,21.8,0.4,4.8,10.8,33.0,11,64.5,1018.05,5.0,0,0
11.7,23.1,0.0,5.2,9.7,37.0,11,56.0,1020.7,7.0,0,0
11.6,26.5,0.0,6.8,12.9,33.0,11,47.5,1020.6500000000001,2.5,0,0
11.2,31.5,0.0,7.4,13.0,31.0,11,29.5,1015.6500000000001,3.5,0,0
12.4,23.8,0.0,8.0,9.2,39.0,11,56.5,1013.3,3.0,0,1
11.0,21.6,1.2,6.6,13.3,41.0,11,44.0,1022.05,1.5,1,0
11.0,26.9,0.0,9.0,12.6,35.0,11,43.5,1022.15,4.0,0,0
11.7,31.0,0.0,8.0,11.7,30.0,11,48.0,1017.45,6.5,0,0
14.0,26.6,0.0,8.0,12.0,43.0,11,54.5,1014.6,3.5,0,0
13.0,26.3,0.0,7.0,13.3,41.0,11,50.0,1018.1500000000001,0.5,0,0
13.6,30.4,0.0,8.0,12.7,37.0,11,41.0,1015.7,2.0,0,0
18.1,35.3,0.0,11.0,13.0,39.0,11,29.0,1011.1,0.5,0,0
16.7,25.4,0.0,9.6,12.9,48.0,11,61.5,1007.95,5.5,0,0
15.5,25.0,0.0,8.0,12.0,35.0,11,52.5,1013.25,1.0,0,0
12.9,26.1,0.0,8.4,12.8,41.0,11,52.5,1017.95,1.5,0,0
16.2,35.2,0.0,7.4,9.2,33.0,11,35.0,1013.0,3.5,0,0
18.8,31.8,0.0,8.4,12.9,33.0,11,46.5,1009.1500000000001,3.0,0,0
18.0,24.1,0.0,7.8,9.1,39.0,11,52.5,1013.55,7.0,0,0
16.8,30.0,0.0,7.2,6.7,43.0,11,48.5,1011.2,4.5,0,0
16.4,28.4,0.8,11.4,13.2,39.0,11,52.0,1015.5999999999999,1.5,0,0
15.4,30.2,0.0,7.0,12.7,33.0,11,56.5,1012.95,2.0,0,0
15.4,25.5,0.0,7.6,9.7,52.0,11,63.0,1003.0,5.5,0,1
14.1,22.0,8.0,5.8,5.5,74.0,11,74.5,998.0,7.0,1,1
12.6,19.8,9.6,6.4,9.2,56.0,11,49.0,1008.45,5.0,1,0
13.5,20.7,1.0,5.8,8.5,41.0,11,48.5,1015.9,5.0,0,0
25.1,30.8,0.0,10.0,8.5,35.0,1,65.0,1009.25,3.0,0,0
21.6,28.5,0.4,8.0,11.4,33.0,1,57.0,1012.4000000000001,3.0,0,0
18.9,27.3,0.0,9.8,11.2,39.0,1,59.5,1012.05,6.5,0,0
18.3,25.6,0.0,8.0,12.4,39.0,1,46.5,1014.0,2.0,0,0
14.0,36.9,0.0,8.2,13.2,37.0,1,36.5,1010.15,0.0,0,0
22.0,35.3,0.0,12.0,6.0,39.0,1,51.0,1010.25,6.5,0,1
24.0,37.8,4.8,5.2,3.3,37.0,1,64.0,1011.05,5.0,1,0
25.2,39.1,0.2,6.6,9.2,46.0,1,48.5,1010.15,6.0,0,0
22.3,26.4,0.0,11.2,11.8,50.0,1,61.5,1009.45,4.0,0,0
15.6,26.2,0.0,8.8,13.1,46.0,1,51.0,1009.1,2.0,0,0
16.7,29.4,0.0,9.8,12.8,41.0,1,47.5,1009.9,1.5,0,0
20.4,34.9,0.0,9.4,10.4,41.0,1,40.5,1008.45,3.0,0,0
22.2,28.1,0.0,10.2,0.4,37.0,1,60.0,1010.95,7.5,0,1
21.7,37.3,1.2,4.2,12.3,30.0,1,55.5,1007.5,6.0,1,0
27.3,32.6,0.0,9.2,12.4,31.0,1,58.5,1007.2,5.5,0,0
22.8,27.1,0.0,8.8,6.9,43.0,1,79.5,1008.1,7.0,0,0
19.1,24.5,0.6,7.2,12.7,50.0,1,44.5,1015.9,4.0,0,0
15.1,30.2,0.0,10.8,13.1,37.0,1,38.0,1017.2,1.0,0,0
16.6,33.2,0.0,9.4,12.9,43.0,1,39.0,1013.4000000000001,0.0,0,0
